IDENTIFIANT_TAXON_HARMONIE;CODE_PERMANENT_REFTAX;CODE_MNEMONIQUE_REFTAX;APHIA_ID_WORMS;NOM_VALIDE;EST_REFERENT;CODE_LIEN_REFERENT_SYNONYME;NUMERO_D_ORDRE_SYSTEMATIQUE;NIVEAU_SYSTEMATIQUE;IDENTIFIANT_TAXON_PERE;IDENTIFIANT_AUTEUR_DATE;AUTEUR_DATE
19543;4100;BRAH;137697;Brachioteuthis;OUI;4100;116000000;Genre;15961;267;Verrill, 1881
23048;505;BRAHRII;;Verrilliola nympha;NON;505;116100000;Espèce;19543;4395;Pfeffer, 1884
23043;505;BRAHRII;;Entomopsis aluei;NON;505;116100000;Espèce;19543;4021;Joubin, 1900
15962;505;BRAHRII;138852;Brachioteuthis riisei;OUI;505;116100000;Espèce;19543;270;(Steenstrup, 1882)
23044;505;BRAHRII;;Entomopsis clouei;NON;505;116100000;Espèce;19543;4483;Rochebrune, 1884
23042;505;BRAHRII;;Brachioteuthis velaini;NON;505;116100000;Espèce;19543;4483;Rochebrune, 1884
23046;505;BRAHRII;;Tracheloteuthis riisei;NON;505;116100000;Espèce;19543;4616;Steenstrup, 1882
23047;505;BRAHRII;;Verrillida gracilis;NON;505;116100000;Espèce;19543;4395;Pfeffer, 1884
23041;505;BRAHRII;;Brachioteuthis nympha;NON;505;116100000;Espèce;19543;4395;Pfeffer, 1884
23045;505;BRAHRII;;Entomopsis velaini;NON;505;116100000;Espèce;19543;4483;Rochebrune, 1884
30742;4308;FMPYROT;23109;Pyroteuthidae;OUI;4308;116200000;Famille;22106;4396;Pfeffer, 1912
19751;4308;FMPYROT;23110;Pyroteuthinae;NON;4308;116200000;Sous-famille;22106;;
19752;4309;PYRO;138423;Pyroteuthis;OUI;4309;116300000;Genre;30742;4860;Hoyle, 1904
22692;4310;PYROMAR;141098;Pyroteuthis margaritifer;NON;4310;116400000;Espèce;19752;262;(Rüppell, 1844)
19753;4310;PYROMAR;157031;Pyroteuthis margaritifera;OUI;4310;116400000;Espèce;19752;262;(Rüppell, 1844)
15963;506;FMOMMAS;11760;Ommastrephidae;OUI;506;116500001;Famille;22106;271;Steenstrup, 1857
38512;13766;SFILLIC;562479;Illicinae;OUI;13766;116550000;Sous-famille;15963;7272;Posselt, 1891
17628;2174;ILLE;138278;Illex;OUI;2174;116600000;Genre;38512;946;Steenstrup, 1880
23054;507;ILLECOI;;Todaropsis veranyi;NON;507;116600100;Espèce;17628;2356;Jatta, 1896
23053;507;ILLECOI;;Loligo sagittata;NON;507;116600100;Espèce;17628;4743;Vérany, 1851
23049;507;ILLECOI;;Illex illecebrosus coindeti;NON;507;116600100;Espèce;17628;4396;Pfeffer, 1912
23051;507;ILLECOI;;Loligo coindetii;NON;507;116600100;Espèce;17628;4740;Vérany, 1839
15964;507;ILLECOI;140621;Illex coindetii;OUI;507;116600100;Espèce;17628;272;(Vérany, 1839)
23050;507;ILLECOI;;Loligo brogniartii;NON;507;116600100;Espèce;17628;3387;Blainville, 1823
23052;507;ILLECOI;;Loligo pillae;NON;507;116600100;Espèce;17628;4743;Vérany, 1851
30794;7489;ILLECEB;153087;Illex illecebrosus;OUI;7489;116600200;Espèce;17628;1332;(Lesueur, 1821)
38513;13767;SFOMMAS;562482;Ommastrephinae;OUI;13767;116650000;Sous-famille;15963;7272;Posselt, 1891
19545;4102;DOSD;341417;Dosidicus;OUI;4102;116700000;Genre;38513;271;Steenstrup, 1857
18655;3209;DOSDGIG;342291;Dosidicus gigas;OUI;3209;116700100;Espèce;19545;2999;(d'Orbigny, 1835)
30882;7582;OMMA;138279;Ommastrephes;OUI;7582;116710000;Genre;38513;2848;d'Orbigny, 1835
30881;7581;OMMABAR;181382;Ommastrephes bartramii;OUI;7581;116710100;Espèce;30882;1332;(Lesueur, 1821)
38514;13768;SFTODAR;325303;Todarodinae;OUI;13768;116850000;Sous-famille;15963;7273;Adam, 1960
17624;2170;TODA;138281;Todarodes;OUI;2170;116900000;Genre;38514;946;Steenstrup, 1880
23062;509;TODASAG;153124;Ommatostrephes sagittatus;NON;509;116900100;Espèce;17624;257;Lamarck, 1798
23059;509;TODASAG;153061;Loligo sagittatus;NON;509;116900100;Espèce;17624;257;Lamarck, 1798
23060;509;TODASAG;;Loligo todarus;NON;509;116900100;Espèce;17624;4743;Vérany, 1851
23061;509;TODASAG;153069;Ommastrephes sagittatus;NON;509;116900100;Espèce;17624;257;Lamarck, 1798
15966;509;TODASAG;140624;Todarodes sagittatus;OUI;509;116900100;Espèce;17624;260;(Lamarck, 1798)
19544;4101;TODI;138282;Todaropsis;OUI;4101;117000000;Genre;38514;1619;Girard, 1890
23058;508;TODIEBL;;Todaropsis veranyi;NON;508;117001000;Espèce;19544;3835;Girard, 1889
35281;508;TODIEBL;153086;Ommastrephes veranyi;NON;508;117001000;Espèce;19544;5401;(Girard, 1889)
23055;508;TODIEBL;562481;Loligo eblanae;NON;508;117001000;Espèce;19544;3315;Ball, 1841
23056;508;TODIEBL;;Loligo sagittata;NON;508;117001000;Espèce;19544;4743;Vérany, 1851
23057;508;TODIEBL;;Todaropsis veranii;NON;508;117001000;Espèce;19544;4296;Nobre, 1936
15965;508;TODIEBL;140625;Todaropsis eblanae;OUI;508;117001000;Espèce;19544;273;(Ball, 1841)
19692;4249;FMCHIRO;11767;Chiroteuthidae;OUI;4249;117400001;Famille;22106;282;Gray, 1849
19693;4250;CHRT;137777;Chiroteuthis;OUI;4250;117500000;Genre;19692;6713;d'Orbigny, 1841
35283;10641;CHRTVER;139125;Chiroteuthis veranii;OUI;10641;117550000;Espèce;19693;1691;(Férussac, 1835)
19694;4251;CHRTVEV;533631;Chiroteuthis veranii veranii;OUI;4251;117600000;Sous-espèce = Variété (Plantae);35283;1691;(Férussac, 1835)
20482;5040;FMCRANC;11774;Cranchiidae;OUI;5040;117601001;Famille;22106;4435;Prosch, 1849
38515;13769;SFTAONI;325296;Taoniinae;OUI;13769;117601010;Sous-famille;20482;4396;Pfeffer, 1912
37987;13243;GALT;137848;Galiteuthis;OUI;13243;117601050;Genre;38515;7060;Joubin, 1898
37988;13244;GALTARM;153063;Galiteuthis armata;OUI;13244;117601052;Espèce;37987;7060;Joubin, 1898
20486;5044;FMOCTOT;11741;Octopoteuthidae;OUI;5044;117601101;Famille;22106;1956;Berry, 1912
20487;5045;OCTH;138271;Octopoteuthis;OUI;5045;117601200;Genre;20486;1957;Rüppell, 1844
20488;5046;OCTHMEG;342060;Octopoteuthis megaptera;OUI;5046;117601300;Espèce;20487;1958;(Verrill, 1885)
37468;12728;OCTHSIC;181379;Octopoteuthis sicula;OUI;12728;117601350;Espèce;20487;1957;Rüppell, 1844
37487;12747;ORUNDEC;382327;[unassigned] Decapodiformes;OUI;12747;117601400;Ordre;36423;;
37488;12748;UFBATHY;382328;Bathyteuthoidea;OUI;12748;117601405;Super-famille;37487;6229;Grimpe, 1922
37489;12749;FMCHTEN;23004;Chtenopterygidae;OUI;12749;117601430;Famille;37488;6229;Grimpe, 1922
37490;12750;CHTE;137785;Chtenopteryx;OUI;12750;117601435;Genre;37489;6796;Appellöf, 1890
37491;12751;CHTESIC;181377;Chtenopteryx sicula;OUI;12751;117601440;Espèce;37490;6228;(Vérany, 1851)
36426;11767;UOOCTOP;325343;Octopodiformes;OUI;11767;117601999;Super-ordre;22105;6262;Berthold & Engeser, 1987
20484;5042;OROCTOP;11718;Octopoda;OUI;5042;117602000;Ordre;36426;423;Leach, 1818
22108;7113;SOCIRRA;11732;Cirrata;OUI;7113;117602050;Sous-ordre;20484;;
20485;5043;FMCIRRO;11776;Cirroteuthidae;OUI;5043;117602100;Famille;22108;242;Keferstein, 1866
15967;510;FMOPIST;23083;Opisthoteuthidae;OUI;510;117700000;Famille;22108;274;Verrill, 1896
19555;4112;OPTO;138294;Opisthoteuthis;OUI;4112;117800000;Genre;15967;275;Verrill, 1883
15968;511;OPTOAGA;140652;Opisthoteuthis agassizii;OUI;511;117900000;Espèce;19555;275;Verrill, 1883
37859;13115;OPTOCAL;153067;Opisthoteuthis calypso;OUI;13115;117902000;Espèce;19555;6923;Villanueva, Collins, Sánchez & Voss, 2002
22109;7114;SOINCIR;11733;Incirrata;OUI;7114;117950000;Sous-ordre;20484;;
38386;13640;UFOCTOP;14672;Octopodoidea;OUI;13640;117980000;Super-famille;22109;3655;d'Orbigny, 1840
15969;512;FMOCTOP;11782;Octopodidae;OUI;512;118000000;Famille;38386;3655;d'Orbigny, 1840
36719;12001;CLTP;534103;Callistoctopus;OUI;12001;118030000;Genre;15969;6385;Taki, 1964
23068;516;OCTPMAC;;Octopus longimanus;NON;516;118030500;Espèce;36719;3655;d'Orbigny, 1840
15973;516;OCTPMAC;140603;Octopus macropus;NON;516;118030500;Espèce;36719;145;Risso, 1826
36720;516;OCTPMAC;534558;Callistoctopus macropus;OUI;516;118030500;Espèce;36719;168;(Risso, 1826)
23067;516;OCTPMAC;;Octopus cuvieri;NON;516;118030500;Espèce;36719;3655;d'Orbigny, 1840
23066;516;OCTPMAC;534742;Octopus chromatus;NON;516;118030500;Espèce;36719;3914;Heilprin, 1888
23065;516;OCTPMAC;534739;Octopus bermudensis;NON;516;118030500;Espèce;36719;3950;Hoyle, 1885
36358;11700;MCTP;534121;Macrotritopus;OUI;11700;118050000;Genre;15969;6229;Grimpe, 1922
15972;515;MCTPDEF;140602;Octopus defilippi;NON;515;118050500;Espèce;36358;4743;Vérany, 1851
23064;515;MCTPDEF;534126;Macrotritopus defilippi;OUI;515;118050500;Espèce;36358;6228;(Vérany, 1851)
15970;513;OCTP;138268;Octopus;OUI;513;118100000;Genre;15969;1066;Cuvier, 1798
15974;517;OCTPSAL;140604;Octopus salutii;OUI;517;118150000;Espèce;15970;278;Vérany, 1836
15971;514;OCTPVUL;140605;Octopus vulgaris;OUI;514;118200000;Espèce;15970;138;Cuvier, 1797
23063;514;OCTPVUL;210793;Octopus rugosus;NON;514;118200000;Espèce;15970;3436;Bosc, 1792
19539;4096;PTEC;138269;Pteroctopus;OUI;4096;118500000;Genre;15969;4880;Fischer P., 1882
23225;519;PTECTET;;Octopus tetracirrhus;NON;519;118580000;Espèce;19539;280;(Delle Chiaje, 1830)
15976;519;PTECTET;140606;Pteroctopus tetracirrhus;OUI;519;118580000;Espèce;19539;280;(Delle Chiaje, 1830)
23226;519;PTECTET;;Scaeurgus titanotus;NON;519;118580000;Espèce;19539;997;Troschel, 1857
19547;4104;SCAE;138270;Scaeurgus;OUI;4104;118600000;Genre;15969;997;Troschel, 1857
15975;518;SCAEUNI;140607;Scaeurgus unicirrhus;OUI;518;118700000;Espèce;19547;6942;(Delle Chiaje [in de Férussac & d'Orbigny], 1841)
23070;518;SCAEUNI;;Octopus unicirrhus;NON;518;118700000;Espèce;19547;279;(Delle Chiaje, 1838)
23069;518;SCAEUNI;;Octopus cocco;NON;518;118700000;Espèce;19547;4742;Vérany, 1846
23071;518;SCAEUNI;342054;Scaeurgus patagiatus;NON;518;118700000;Espèce;19547;3371;Berry, 1913
20481;5039;FMELEDO;239390;Eledoninae;NON;5039;118900000;Sous-famille;38386;1954;Grimpe, 1921
38387;5039;FMELEDO;834052;Eledonidae;OUI;5039;118900000;Famille;38386;4483;Rochebrune, 1884
15977;520;ELED;138267;Eledone;OUI;520;119000000;Genre;38387;245;Leach, 1817
23227;521;ELEDMOS;;Octopus moschatus;NON;521;119100000;Espèce;15977;;
15978;521;ELEDMOS;140601;Eledone moschata;OUI;521;119100000;Espèce;15977;260;(Lamarck, 1798)
23232;522;ELEDCIR;153108;Ozaena cirrhosa;NON;522;119200000;Espèce;15977;3274;Adam, 1934
23231;522;ELEDCIR;534754;Octopus cirrhosus;NON;522;119200000;Espèce;15977;257;Lamarck, 1798
23230;522;ELEDCIR;;Octopus aldrovandi;NON;522;119200000;Espèce;15977;4238;Montfort, 1802
23229;522;ELEDCIR;;Moschites cirrosa;NON;522;119200000;Espèce;15977;261;Pfeffer, 1908
23228;522;ELEDCIR;140600;Eledone cirrosa;NON;522;119200000;Espèce;15977;257;Lamarck, 1798
15979;522;ELEDCIR;140600;Eledone cirrhosa;OUI;522;119200000;Espèce;15977;260;(Lamarck, 1798)
38388;13642;FMBATHO;834051;Bathypolypodidae;OUI;13642;119250000;Famille;38386;7232;Robson, 1929
19549;4106;BATI;138265;Bathypolypus;OUI;4106;119300000;Genre;38388;1954;Grimpe, 1921
15980;523;BATISPO;140598;Bathypolypus sponsalis;OUI;523;119400000;Espèce;19549;281;(Fischer P. & Fischer H., 1892)
23233;523;BATISPO;;Octopus sponsalis;NON;523;119400000;Espèce;19549;7400;Fischer & Fischer, 1892
19698;4255;BATIARC;140596;Bathypolypus arcticus;OUI;4255;119500000;Espèce;19549;1693;(Prosch, 1849)
29798;4255;BATIARC;;Polypus arcticus;NON;4255;119500000;Espèce;19549;3190;(Prosch, 1849)
29797;4255;BATIARC;534730;Octopus arcticus;NON;4255;119500000;Espèce;19549;4435;Prosch, 1849
37372;12639;SFARGON;14673;Argonautoidea;OUI;12639;119501000;Super-famille;22109;3475;Cantraine, 1841
37373;12640;FMARGON;11785;Argonautidae;OUI;12640;119505000;Famille;37372;6750;Tryon, 1879
37374;12641;ARGA;137676;Argonauta;OUI;12641;119506000;Genre;37373;1;Linnaeus, 1758
37375;12642;ARGAARG;138803;Argonauta argo;OUI;12642;119506100;Espèce;37374;1;Linnaeus, 1758
15981;524;FMOCYTH;11788;Ocythoidae;OUI;524;119600000;Famille;37372;282;Gray, 1849
19550;4107;OCYT;138273;Ocythoe;OUI;4107;119700000;Genre;15981;196;Rafinesque, 1814
15982;525;OCYTTUB;140610;Ocythoe tuberculata;OUI;525;119800000;Espèce;19550;196;Rafinesque, 1814
19114;3669;MBBRACH;1803;Brachiopoda;OUI;3669;120000001;Embranchement;15466;181;Duméril, 1806
30825;7523;SBCRANI;104017;Craniiformea;OUI;7523;120100000;Sous-embranchement = Division (Plantae);19114;2819;Popov, Basset, Holmer & Laurie, 1993
21262;6712;CLCRANI;104019;Craniata;OUI;6712;120110000;Classe;30825;2820;Williams, Carlson, Brunton, Holmer & Popov, 1996
21263;6713;ORCRANI;104021;Craniida;OUI;6713;120300000;Ordre;21262;7300;Waagen, 1885
35969;11328;UFCRANI;235164;Cranioidea;OUI;11328;120300500;Super-famille;21263;1638;Menke, 1828
19118;3673;FMCRANI;104024;Craniidae;OUI;3673;120301000;Famille;35969;1638;Menke, 1828
19624;4181;NOVO;235165;Novocrania;OUI;4181;120302000;Genre;19118;1655;Lee & Brunton, 2001
19119;3674;NOVOANO;235385;Novocrania anomala;OUI;3674;120302500;Espèce;19624;58;(Müller, 1776)
30614;3674;NOVOANO;;Crania anomala;NON;3674;120302500;Espèce;19624;58;(Müller, 1776)
30613;3674;NOVOANO;;Neocrania anomala;NON;3674;120302500;Espèce;19624;1180;(Müller O.F., 1776)
30826;7524;SBRHYNC;104018;Rhynchonelliformea;OUI;7524;120310000;Sous-embranchement = Division (Plantae);19114;2820;Williams, Carlson, Brunton, Holmer & Popov, 1996
21269;6719;CLRHYNC;104020;Rhynchonellata;OUI;6719;120400000;Classe;30826;2820;Williams, Carlson, Brunton, Holmer & Popov, 1996
21265;6715;ORTEREB;104023;Terebratulida;OUI;6715;120450000;Ordre;21269;7301;Waagen, 1883
30616;4179;ARGT;235334;Terebratula;NON;4179;120550000;Genre;21266;208;Müller O.F., 1776
19622;4179;ARGT;104047;Argyrotheca;OUI;4179;120550000;Genre;21266;1654;Dall, 1900
35970;11329;SOTEREU;235210;Terebratulidina;OUI;11329;120560000;Sous-ordre;21265;7301;Waagen, 1883
35971;11330;UFTEREB;235211;Terebratuloidea;OUI;11330;120565000;Super-famille;35970;593;Gray, 1840
21268;6718;FMTEREA;104035;Terebratulidae;OUI;6718;120565800;Famille;35971;593;Gray, 1840
38715;13969;SFGRYPH;235214;Gryphinae;OUI;13969;120565850;Sous-famille;21268;7396;Sahni, 1929
21590;6271;GRYP;104050;Gryphus;OUI;6271;120565900;Genre;38715;5366;Megerle von Mühlfeld, 1811
19116;3671;GRYPVIT;104068;Gryphus vitreus;OUI;3671;120566000;Espèce;21590;1507;(Born, 1778)
30496;3671;GRYPVIT;;Terabratula vitrea;NON;3671;120566000;Espèce;21590;;
38716;13970;SFTERER;235212;Terebratulinae;OUI;13970;120568000;Sous-famille;21268;593;Gray, 1840
35973;11332;UFCANCL;235234;Cancellothyroidea;OUI;11332;120570000;Super-famille;35970;7302;Thomson, 1926
21264;6714;FMCANCL;104028;Cancellothyrididae;OUI;6714;120600000;Famille;35973;7302;Thomson, 1926
19623;4180;TERB;104040;Terebratulina;OUI;4180;120610000;Genre;21264;3658;d'Orbigny, 1847
19117;3672;TERBRET;104055;Terebratulina retusa;OUI;3672;120611000;Espèce;19623;62;(Linnaeus, 1758)
30615;3672;TERBRET;;Terabretulina caputserpentis;NON;3672;120611000;Espèce;19623;3599;Davidson, 1886
35967;11326;SOTEREA;235251;Terebratellidina;OUI;11326;120700000;Sous-ordre;21265;7303;Muir-Wood, 1955
35968;11327;UFMEGAT;235318;Megathyridoidea;OUI;11327;120730000;Super-famille;35967;7304;Dall, 1870
21266;6716;FMMEGAT;104033;Megathyrididae;OUI;6716;120735000;Famille;35968;7304;Dall, 1870
35974;11333;MEGI;104048;Megathiris;OUI;11333;120735500;Genre;21266;3658;d'Orbigny, 1847
35975;11334;MEGIDET;104065;Megathiris detruncata;OUI;11334;120735530;Espèce;35974;690;(Gmelin, 1789)
35972;11331;UFKRAUS;235355;Kraussinoidea;OUI;11331;120740000;Super-famille;35967;7304;Dall, 1870
21267;6717;FMKRAUS;104031;Kraussinidae;OUI;6717;120745000;Famille;35972;7304;Dall, 1870
30618;4169;MEGE;;Mühlfeldtia;NON;4169;120745500;Genre;21267;;
19612;4169;MEGE;104045;Megerlia;OUI;4169;120745500;Genre;21267;1648;King, 1850
19115;3670;MEGETRU;104061;Megerlia truncata;OUI;3670;120745570;Espèce;19612;42;(Linnaeus, 1767)
30617;3670;MEGETRU;;Mühlfeldtia truncata;NON;3670;120745570;Espèce;19612;3740;Fischer & Oehlert, 1891
15983;526;MBARTHR;1065;Arthropoda;OUI;526;121000001;Embranchement;15466;283;Latreille, 1829
22418;6957;SBCHELI;1274;Chelicerata;OUI;6957;121050000;Sous-embranchement = Division (Plantae);15983;;
15984;527;CLARACH;1300;Arachnida;OUI;527;121100000;Classe;22418;284;Cuvier, 1812
15985;528;CLPYCNO;1302;Pycnogonida;OUI;528;121200000;Classe;22418;285;Latreille, 1810
22391;6930;ORPANTO;1358;Pantopoda;OUI;6930;121210000;Ordre;15985;2753;Gerstaecker, 1863
22392;6931;SOEUPAN;379601;Eupantopodida;OUI;6931;121211000;Sous-ordre;22391;2754;Fry, 1978
37201;12469;UFASCOR;379608;Ascorhynchoidea;OUI;12469;121211050;Super-famille;22392;6518;Pocock, 1904
22393;6932;FMAMMOT;1562;Ammotheidae;OUI;6932;121211100;Famille;37201;2755;Dohrn, 1881
22396;6935;PANY;134575;Paranymphon;OUI;6935;121211150;Genre;22393;1318;Caullery, 1896
22397;6936;PANYSPI;134632;Paranymphon spinosum;OUI;6936;121211157;Espèce;22396;1318;Caullery, 1896
37200;12468;UFNYMPH;379609;Nymphonoidea;OUI;12468;121211180;Super-famille;22392;6518;Pocock, 1904
22394;6933;FMCALIP;1564;Callipallenidae;OUI;6933;121211200;Famille;37200;2756;Hilton, 1942
22398;6937;CLPL;134581;Callipallene;OUI;6937;121211220;Genre;22394;2757;Flynn, 1929
22399;6938;CLPLSPE;134647;Callipallene spectrum;OUI;6938;121211228;Espèce;22398;2758;(Dohrn, 1881)
21256;6216;FMNYMPH;1566;Nymphonidae;OUI;6216;121211300;Famille;37200;2279;Wilson, 1878
21257;6217;NYMP;134591;Nymphon;OUI;6217;121211360;Genre;21256;2280;Fabricius, 1794
21258;6218;NYMPGRA;134687;Nymphon gracile;OUI;6218;121211363;Espèce;21257;385;Leach, 1814
36672;6219;NYMPBRE;150520;Nymphon brevirostre;OUI;6219;121211368;Espèce;21257;6362;Hodge, 1863
21259;6219;NYMPBRE;134705;Nymphon rubrum;NON;6219;121211368;Espèce;21257;2281;Hodge, 1865
37199;12467;UFPHOXI;379610;Phoxichilidoidea;OUI;12467;121211380;Super-famille;22392;2336;Sars, 1891
22395;6934;FMPHOXI;14469;Phoxichilidiidae;OUI;6934;121211400;Famille;37199;2336;Sars, 1891
22400;6939;ANPD;134592;Anoplodactylus;OUI;6939;121211410;Genre;22395;2279;Wilson, 1878
22401;6940;ANPDPET;134723;Anoplodactylus petiolatus;OUI;6940;121211416;Espèce;22400;1558;(Krøyer, 1844)
37198;12466;UFPYCNO;379611;Pycnogonoidea;OUI;12466;121211500;Super-famille;22392;6518;Pocock, 1904
21260;6220;FMPYCNO;1567;Pycnogonidae;OUI;6220;121211600;Famille;37198;2279;Wilson, 1878
20107;4664;PYCN;134595;Pycnogonum;OUI;4664;121211650;Genre;21260;1837;Brünnich, 1764
20108;4665;PYCNLIT;239867;Pycnogonum litorale;OUI;4665;121211656;Espèce;20107;3232;(Strøm, 1762)
34517;4665;PYCNLIT;134744;Pycnogonum littorale;NON;4665;121211656;Espèce;20107;3232;(Strøm, 1762)
15986;529;SBCRUST;1066;Crustacea;OUI;529;121300000;Sous-embranchement = Division (Plantae);15983;7305;Brünnich, 1772
15987;530;CLBRANC;1069;Branchiopoda;OUI;530;121400000;Classe;15986;283;Latreille, 1829
22313;6852;SCPHYLO;155668;Phyllopoda;OUI;6852;121450000;Sous-classe;15987;2710;Preuss, 1951
22314;6853;ORDIPLA;155670;Diplostraca;OUI;6853;121460000;Ordre;22313;2711;Gerstaecker, 1866
38754;14008;SOONYCH;729920;Onychocaudata;OUI;14008;121470000;Sous-ordre;22314;7415;Olesen & Richter, 2013
38755;14009;IOCLADC;723385;Cladoceromorpha;OUI;14009;121480000;Infra-ordre;38754;7416;Ax, 1999
15989;532;SOCLADO;1076;Cladocera;OUI;532;121500000;Sous-ordre;22314;283;Latreille, 1829
37196;12464;POCTENO;106260;Ctenopoda;OUI;12464;121505000;Parvorder;15989;2740;Sars, 1865
37195;12463;FMSIDID;106263;Sididae;OUI;12463;122000000;Famille;37196;330;Baird, 1850
15990;533;PENI;106266;Penilia;OUI;533;122005000;Genre;37195;287;Dana, 1852
15991;534;PENIAVI;106272;Penilia avirostris;OUI;534;122005050;Espèce;15990;288;Dana, 1849
37191;12459;POANOMO;106259;Anomopoda;OUI;12459;122010000;Parvorder;15989;2740;Sars, 1865
37197;12465;FMCHYDO;148356;Chydoridae;OUI;12465;122020000;Famille;37191;6517;Stebbing, 1902
19446;4003;ALOA;148383;Alona;OUI;4003;122020100;Genre;37197;357;Baird, 1843
15988;531;ALOAREC;148405;Alona rectangula;OUI;531;122020500;Espèce;19446;5301;Sars, 1861
37193;12461;FMILYOC;412853;Ilyocryptidae;OUI;12461;122050000;Famille;37191;6514;Smirnov, 1971
19447;4004;ILYO;148388;Ilyocryptus;OUI;4004;122100000;Genre;37193;6515;Sars G.O., 1861
15993;536;ILYOSOR;148410;Ilyocryptus sordidus;OUI;536;122200000;Espèce;19447;290;(Liévin, 1848)
37194;12462;FMDAPHN;148360;Daphniidae;OUI;12462;122250000;Famille;37191;6516;Straus, 1820
15992;535;DAPH;148370;Daphnia;OUI;535;122255000;Genre;37194;289;Müller O.F., 1785
15994;537;CERO;148376;Ceriodaphnia;OUI;537;122300000;Genre;37194;291;Dana, 1855
15995;538;CERORET;148400;Ceriodaphnia reticulata;OUI;538;122400000;Espèce;15994;359;(Jurine, 1820)
37192;12460;FMBOSMI;106262;Bosminidae;OUI;12460;122450000;Famille;37191;292;Baird, 1845
15996;539;BOSM;106265;Bosmina;OUI;539;122500000;Genre;37192;292;Baird, 1845
36707;11997;BOSB;412804;Bosmina (Bosmina);OUI;11997;122550000;Sous-genre;15996;292;Baird, 1845
15997;540;BOSBLON;148379;Bosmina longirostris;NON;540;122600000;Espèce;36707;6382;(Müller O.F., 1785)
36708;540;BOSBLON;148379;Bosmina (Bosmina) longirostris;OUI;540;122600000;Espèce;36707;6382;(Müller O.F., 1785)
36705;11996;BOSE;148381;Bosmina (Eubosmina);OUI;11996;122650000;Sous-genre;15996;6380;Seligo, 1900
15998;541;BOSECOR;157607;Bosmina maritima;NON;541;122700000;Espèce;36705;294;Müller P.E., 1868
36706;541;BOSECOR;106271;Bosmina (Eubosmina) coregoni;OUI;541;122700000;Espèce;36705;6381;Baird, 1857
38756;14010;POGYMNO;729921;Gymnomera;OUI;14010;122750000;Parvorder;15989;2740;Sars, 1865
37189;12457;SEONYCH;106261;Onychopoda;OUI;12457;122770000;Section;38756;2740;Sars, 1865
37190;12458;FMPODON;106264;Podonidae;OUI;12458;122775000;Famille;37189;6513;Mordukhai-Boltovskoi, 1968
15999;542;EVAD;106267;Evadne;OUI;542;122800000;Genre;37190;295;Lovén, 1835
16000;543;EVADNOR;106273;Evadne nordmanni;OUI;543;122900000;Espèce;15999;5329;Lovén, 1836
16001;544;EVADSPI;106274;Evadne spinifera;OUI;544;123000000;Espèce;15999;6608;Müller P.E., 1867
16002;545;PODN;106269;Podon;OUI;545;123100000;Genre;37190;297;Lilljeborg, 1853
16003;546;PODNINT;106276;Podon intermedius;OUI;546;123200000;Espèce;16002;297;Lilljeborg, 1853
16004;547;PODNLEU;106277;Podon leuckartii;OUI;547;123300000;Espèce;16002;6541;(Sars G.O., 1862)
38315;13569;UCOLIGO;845957;Oligostraca;OUI;13569;123380000;Super-classe;15986;7203;Zrzavy, Mihulka, Kepka, Bezdek & Tietz, 1998
16005;548;CLOSTAC;1078;Ostracoda;OUI;548;123400000;Classe;38315;298;Latreille, 1802
37159;12427;SCMYODO;155943;Myodocopa;OUI;12427;123400500;Sous-classe;16005;6501;Sars G.O., 1866
37160;12428;ORMYODO;2104;Myodocopida;OUI;12428;123405000;Ordre;37159;6501;Sars G.O., 1866
37161;12429;SOMYODO;150189;Myodocopina;OUI;12429;123406000;Sous-ordre;37160;6501;Sars G.O., 1866
37162;12430;UFCYLIN;155951;Cylindroleberidoidea;OUI;12430;123407000;Super-famille;37161;6502;Müller, 1906
37163;12431;FMCYLIN;196139;Cylindroleberididae;OUI;12431;123408000;Famille;37162;6502;Müller, 1906
37164;12432;SFCYLIN;291422;Cylindroleberidinae;OUI;12432;123409000;Sous-famille;37163;6502;Müller, 1906
