RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearExp,DoorType,StNo,HaulNo,Year,Month,Day,TimeShot,Stratum,HaulDur,DayNight,ShootLat,ShootLong,HaulLat,HaulLong,StatRec,Depth,HaulVal,HydroStNo,StdSpecRecCode,BycSpecRecCode,DataType,Netopening,Rigging,Tickler,Distance,Warplngt,Warpdia,WarpDen,DoorSurface,DoorWgt,DoorSpread,WingSpread,Buoyancy,KiteDim,WgtGroundRope,TowDir,GroundSpeed,SpeedWater,SurCurDir,SurCurSpeed,BotCurDir,BotCurSpeed,WindDir,WindSpeed,SwellDir,SwellHeight,SurTemp,BotTemp,SurSal,BotSal,ThermoCline,ThClineDepth,DateofCalculation
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C04076,76,2004,10,24,0632,-9,30,D,49.4010,-0.8500,49.4040,-0.8893,27E9,25,V,C0476,1,1,C,3.0000,-9,-9,3051,130,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,202,20,-9,-9.0000,14.9,14.9,33.39,33.43,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C04077,77,2004,10,24,0729,-9,30,D,49.4197,-0.9363,49.4207,-0.9667,27E9,25,V,C0477,1,1,C,3.0000,-9,-9,3278,130,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,202,20,-9,-9.0000,14.9,15.0,33.45,33.60,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C04078,78,2004,10,24,0827,-9,30,D,49.4423,-0.9747,49.4667,-1.0090,27E9,23,V,C0478,1,1,C,3.0000,-9,-9,3268,120,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,202,22,-9,-9.0000,15.0,15.0,33.72,33.79,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C04079,79,2004,10,24,0926,-9,30,D,49.5020,-1.0687,49.5197,-1.0923,28E8,24,V,C0479,1,1,C,3.0000,-9,-9,2971,125,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,202,20,-9,-9.0000,15.5,15.5,33.85,33.84,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C04080,80,2004,10,24,1138,-9,30,D,49.5413,-1.2413,49.5197,-1.2167,28E8,13,V,C0480,1,1,C,3.0000,-9,-9,2914,100,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,202,25,-9,-9.0000,14.7,14.7,33.22,33.28,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C04081,81,2004,10,24,1231,-9,30,D,49.4913,-1.2000,49.4727,-1.1853,27E8,14,V,C0481,1,1,C,3.0000,-9,-9,3074,100,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,202,25,-9,-9.0000,14.9,14.9,33.18,33.33,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C04082,82,2004,10,24,1334,-9,30,D,49.4423,-1.1187,49.4247,-1.0843,27E8,17,V,C0482,1,1,C,3.0000,-9,-9,3217,110,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,225,25,-9,-9.0000,14.9,14.9,33.22,33.38,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C04083,83,2004,10,24,1430,-9,30,D,49.4373,-1.0333,49.4353,-0.9863,27E8,19,V,C0483,1,1,C,3.0000,-9,-9,3261,120,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,202,20,-9,-9.0000,15.0,15.0,33.24,33.51,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C04084,84,2004,10,25,0710,-9,30,D,49.4727,-1.0353,49.4707,-0.9913,27E8,25,V,C0484,1,1,C,3.0000,-9,-9,2964,130,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,225,30,-9,-9.0000,15.4,15.4,33.77,33.83,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C04085,85,2004,10,25,0801,-9,30,D,49.4843,-0.9687,49.4757,-0.9237,27E9,27,V,C0485,1,1,C,3.0000,-9,-9,3002,140,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,225,30,-9,-9.0000,15.4,15.4,33.86,33.89,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C04086,86,2004,10,25,0913,-9,30,D,49.5247,-0.9227,49.5237,-0.9687,28E9,28,V,C0486,1,1,C,3.0000,-9,-9,3112,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,225,30,-9,-9.0000,15.3,15.3,33.76,33.79,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C04087,87,2004,10,25,1110,-9,30,D,49.5757,-0.9080,49.5833,-0.9540,28E9,32,V,C0487,1,1,C,3.0000,-9,-9,3137,160,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,247,30,-9,-9.0000,15.3,15.3,33.81,33.84,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C04088,88,2004,10,25,1249,-9,20,D,49.5717,-1.1080,49.5667,-1.0863,28E8,26,V,C0488,1,1,C,3.0000,-9,-9,2036,130,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,247,25,-9,-9.0000,15.4,15.4,33.76,33.78,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C04089,89,2004,10,29,1200,-9,20,D,50.0197,-0.9217,50.0247,-0.8923,29E9,65,V,C0489,1,1,C,3.0000,-9,-9,2048,270,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,180,25,-9,-9.0000,15.0,15.0,34.34,34.39,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C04090,90,2004,10,29,1310,-9,30,D,49.9893,-0.8413,49.9903,-0.8167,28E9,55,V,C0490,1,1,C,3.0000,-9,-9,2053,250,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,157,27,-9,-9.0000,15.0,15.0,34.33,34.35,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C04091,91,2004,10,29,1605,-9,30,D,50.0747,-0.5667,50.0707,-0.6090,29E9,49,V,C0491,1,1,C,3.0000,-9,-9,3515,220,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,157,25,-9,-9.0000,15.0,15.0,34.35,34.38,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C04092,92,2004,10,30,0623,-9,30,D,50.0923,-0.4167,50.0853,-0.4677,29E9,46,V,C0492,1,1,C,3.0000,-9,-9,2879,220,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,157,15,-9,-9.0000,15.0,15.0,34.34,34.38,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C04093,93,2004,10,30,0840,-9,30,D,49.9550,-0.6187,49.9667,-0.5697,28E9,51,V,C0493,1,1,C,3.0000,-9,-9,3554,240,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,135,15,-9,-9.0000,15.0,15.0,34.32,34.38,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C04094,94,2004,10,30,1145,-9,30,D,49.6560,-0.6393,49.6540,-0.6863,28E9,41,V,C0494,1,1,C,3.0000,-9,-9,3264,200,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,135,15,-9,-9.0000,15.0,14.9,34.10,34.17,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C04095,95,2004,10,30,1408,-9,30,D,49.8060,-1.0747,49.8227,-1.1237,28E8,57,V,C0495,1,1,C,3.0000,-9,-9,3856,250,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,112,15,-9,-9.0000,14.9,14.9,33.99,34.07,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C04002,2,2004,10,5,1135,-9,30,D,50.9197,1.6237,50.9373,1.6550,30F1,24,V,C042,1,1,C,3.0000,-9,-9,2880,125,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,225,22,-9,-9.0000,16.3,16.3,33.90,33.91,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C04003,3,2004,10,5,1305,-9,30,D,51.0187,1.7833,51.0333,1.8227,31F1,32,V,C043,1,1,C,3.0000,-9,-9,3325,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,225,25,-9,-9.0000,16.4,16.4,34.10,34.16,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C04004,4,2004,10,5,1521,-9,30,D,51.1207,2.1747,51.1373,2.2207,31F2,26,V,C044,1,1,C,3.0000,-9,-9,3499,120,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,225,25,-9,-9.0000,16.2,16.2,34.03,34.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C04005,5,2004,10,6,0610,-9,30,D,51.2030,2.3833,51.1757,2.3853,31F2,23,V,C045,1,1,C,3.0000,-9,-9,2839,100,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,225,30,-9,-9.0000,16.3,16.3,34.05,34.01,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C04006,6,2004,10,6,0724,-9,29,D,51.1500,2.4070,51.1373,2.3727,31F2,15,V,C046,1,1,C,3.0000,-9,-9,2799,100,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,225,22,-9,-9.0000,16.0,15.9,33.90,33.93,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C04007,7,2004,10,6,0843,-9,30,D,51.1030,2.2570,51.0923,2.2197,31F2,21,V,C047,1,1,C,3.0000,-9,-9,2834,100,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,225,27,-9,-9.0000,16.0,15.9,33.86,33.93,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C04008,8,2004,10,6,1119,-9,30,D,51.1050,1.8667,51.0863,1.8217,31F1,29,V,C048,1,1,C,3.0000,-9,-9,3702,130,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,247,30,-9,-9.0000,16.4,16.4,34.33,34.37,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C04009,9,2004,10,8,0616,-9,20,D,50.7667,1.5560,50.8000,1.5550,30F1,22,V,C049,1,1,C,3.0000,-9,-9,3611,100,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,22,5,-9,-9.0000,15.6,16.2,33.35,33.11,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C04010,10,2004,10,8,0802,-9,30,D,50.8353,1.3237,50.8560,1.3393,30F1,29,V,C0410,1,1,C,3.0000,-9,-9,2811,130,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,22,10,-9,-9.0000,16.3,16.3,34.60,34.59,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C04011,11,2004,10,8,1125,-9,30,D,51.0510,1.2217,51.0403,1.1843,31F1,23,V,C0411,1,1,C,3.0000,-9,-9,2897,120,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,22,17,-9,-9.0000,15.7,15.5,34.60,34.62,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C04012,12,2004,10,8,1239,-9,30,D,51.0050,1.1010,50.9757,1.0853,31F1,25,V,C0412,1,1,C,3.0000,-9,-9,2997,120,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,22,20,-9,-9.0000,16.1,15.4,34.59,34.59,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C05026,26,2005,10,8,0821,-9,30,D,50.5080,0.7030,50.5080,0.6500,30F0,44,V,C0526,1,1,C,3.0000,-9,-9,2792,180,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,180,15,-9,-9.0000,17.1,17.1,34.50,34.41,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C05027,27,2005,10,8,0923,-9,30,D,50.5070,0.5923,50.5227,0.5500,30F0,41,V,C0527,1,1,C,3.0000,-9,-9,2813,180,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,180,17,-9,-9.0000,17.1,17.0,34.53,34.57,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C05028,28,2005,10,8,1147,-9,30,D,50.5413,0.3747,50.5373,0.3510,30F0,47,V,C0528,1,1,C,3.0000,-9,-9,2142,180,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,202,20,-9,-9.0000,17.3,17.3,34.57,34.53,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C05029,29,2005,10,8,1357,-9,30,D,50.5500,0.0717,50.5373,0.0343,30F0,62,V,C0529,1,1,C,3.0000,-9,-9,3020,240,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,202,20,-9,-9.0000,17.2,17.2,34.63,34.50,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C05030,30,2005,10,8,1524,-9,30,D,50.5550,-0.1247,50.5423,-0.1687,30E9,66,V,C0530,1,1,C,3.0000,-9,-9,2958,260,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,225,20,-9,-9.0000,17.3,17.3,34.60,34.61,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C05031,31,2005,10,9,0558,-9,30,D,50.7560,-0.2667,50.7590,-0.2393,30E9,15,V,C0531,1,1,C,3.0000,-9,-9,2835,100,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,315,5,-9,-9.0000,16.8,16.8,34.62,34.60,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C05060,60,2005,10,16,0816,-9,30,D,50.5247,-0.6873,50.5177,-0.7207,30E9,28,V,C0560,1,1,C,3.0000,-9,-9,2733,140,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,90,20,-9,-9.0000,17.1,17.1,34.56,34.29,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C05061,61,2005,10,16,0936,-9,30,D,50.4833,-0.8413,50.4737,-0.8883,29E9,31,V,C0561,1,1,C,3.0000,-9,-9,3238,140,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,90,25,-9,-9.0000,17.0,17.0,34.52,34.05,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C05062,62,2005,10,16,1214,-9,30,D,50.4187,-1.1570,50.4217,-1.1423,29E8,36,V,C0562,1,1,C,3.0000,-9,-9,1125,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,90,25,-9,-9.0000,16.8,16.8,34.55,34.45,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C05063,63,2005,10,16,1447,-9,23,D,50.5227,-0.9343,50.5217,-0.9050,30E9,26,V,C0563,1,1,C,3.0000,-9,-9,1934,130,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,112,15,-9,-9.0000,17.1,17.1,34.64,34.25,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C05064,64,2005,10,16,1655,-9,20,D,50.4257,-0.6373,50.4363,-0.6070,29E9,60,V,C0564,1,1,C,3.0000,-9,-9,2166,250,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,112,15,-9,-9.0000,17.3,17.3,34.59,34.44,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C05065,65,2005,10,17,0703,-9,30,D,50.0717,-0.6060,50.0747,-0.5540,29E9,51,V,C0565,1,1,C,3.0000,-9,-9,3761,200,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,157,12,-9,-9.0000,17.3,17.3,33.54,33.77,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C05066,66,2005,10,17,0804,-9,30,D,50.0853,-0.4580,50.1000,-0.4080,29E9,48,V,C0566,1,1,C,3.0000,-9,-9,3896,200,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,157,12,-9,-9.0000,17.2,17.1,34.15,34.16,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C05067,67,2005,10,17,0932,-9,30,D,49.9020,-0.1177,49.9060,-0.0687,28E9,45,V,C0567,1,1,C,3.0000,-9,-9,3503,200,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,112,10,-9,-9.0000,17.3,17.3,34.15,34.27,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C05068,68,2005,10,17,1148,-9,30,D,49.8413,0.2080,49.8383,0.1697,28F0,33,V,C0568,1,1,C,3.0000,-9,-9,3141,140,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,90,10,-9,-9.0000,17.2,17.2,34.50,34.45,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C05094,94,2005,10,23,1439,-9,30,D,49.6580,-0.6363,49.6540,-0.6747,28E9,39,V,C0594,1,1,C,3.0000,-9,-9,3128,160,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,247,25,-9,-9.0000,17.0,17.1,34.10,34.02,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C05095,95,2005,10,24,0655,-9,30,D,49.5050,-1.2197,49.5333,-1.2373,28E8,15,V,C0595,1,1,C,3.0000,-9,-9,3088,100,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,202,25,-9,-9.0000,16.2,16.3,33.35,33.31,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C05096,96,2005,10,24,0758,-9,30,D,49.5000,-1.2177,49.4747,-1.1893,28E8,15,V,C0596,1,1,C,3.0000,-9,-9,2886,100,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,202,25,-9,-9.0000,16.2,16.3,33.32,33.14,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C05097,97,2005,10,24,0921,-9,30,D,49.5010,-1.0687,49.5177,-1.0903,28E8,24,V,C0597,1,1,C,3.0000,-9,-9,2745,130,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,202,25,-9,-9.0000,16.5,16.6,33.57,33.53,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C05098,98,2005,10,27,0756,-9,30,D,49.8237,-1.1333,49.8177,-1.1020,28E8,59,V,C0598,1,1,C,3.0000,-9,-9,2455,240,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,157,25,-9,-9.0000,16.4,16.4,34.53,34.56,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C05099,99,2005,10,27,1113,-9,30,D,49.5580,-1.0883,49.5853,-1.1000,28E8,27,V,C0599,1,1,C,3.0000,-9,-9,3110,140,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,157,20,-9,-9.0000,16.8,16.7,33.99,34.05,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C05100,100,2005,10,27,1240,-9,30,D,49.5833,-0.9580,49.5833,-0.9197,28E9,34,V,C05100,1,1,C,3.0000,-9,-9,3017,160,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,157,20,-9,-9.0000,16.9,16.8,34.07,34.11,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C05069,69,2005,10,17,1443,-9,30,D,49.6540,-0.1413,49.6510,-0.1873,28E9,32,V,C0569,1,1,C,3.0000,-9,-9,3208,140,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,45,15,-9,-9.0000,17.3,17.2,34.45,34.36,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C05070,70,2005,10,18,0627,-9,30,D,49.3687,-0.0090,49.3580,-0.0333,27E9,9,V,C0570,1,1,C,3.0000,-9,-9,2600,80,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,135,15,-9,-9.0000,16.6,16.8,31.87,32.08,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C05071,71,2005,10,18,0725,-9,25,D,49.3570,-0.1020,49.3550,-0.1343,27E9,17,V,C0571,1,1,C,3.0000,-9,-9,2320,100,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,135,15,-9,-9.0000,16.9,16.9,32.74,32.85,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C05072,72,2005,10,20,1134,-9,30,D,49.4343,-0.0070,49.4247,-0.0217,27E9,14,V,C0572,1,1,C,3.0000,-9,-9,2686,100,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,225,15,-9,-9.0000,16.5,16.7,32.41,32.81,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C05073,73,2005,10,20,1236,-9,30,D,49.4333,-0.0667,49.4363,-0.1207,27E9,21,V,C0573,1,1,C,3.0000,-9,-9,2900,30,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,180,15,-9,-9.0000,16.9,16.9,33.21,33.24,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C05074,74,2005,10,20,1334,-9,30,D,49.4333,-0.0757,49.4070,-0.0560,27E9,20,V,C0574,1,1,C,3.0000,-9,-9,2872,100,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,180,15,-9,-9.0000,16.9,16.8,33.20,33.17,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C05075,75,2005,10,20,1452,-9,30,D,49.3863,0.0227,49.3833,-0.0187,27F0,9,V,C0575,1,1,C,3.0000,-9,-9,3433,80,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,180,15,-9,-9.0000,16.2,16.4,32.32,32.48,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C05076,76,2005,10,21,0619,-9,30,D,49.3707,-0.1667,49.3833,-0.2020,27E9,16,V,C0576,1,1,C,3.0000,-9,-9,2846,100,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,180,22,-9,-9.0000,16.7,16.7,32.89,33.03,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C05077,77,2005,10,21,0724,-9,30,D,49.4333,-0.2187,49.4423,-0.1843,27E9,30,V,C0577,1,1,C,3.0000,-9,-9,3121,130,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,180,27,-9,-9.0000,16.8,16.8,33.20,33.24,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C05078,78,2005,10,21,0849,-9,30,D,49.4687,-0.2757,49.4687,-0.3000,27E9,37,V,C0578,1,1,C,3.0000,-9,-9,2420,160,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,180,25,-9,-9.0000,16.8,16.9,33.42,33.47,-9,-9,20170914
