Campagne;Annee;Trait;Mois;Strate;SurfaceBalayee;Lat;Long;ProfMoy
CGFS;2010;56;10;29F0;0.02500;50.06666;0.53666;32
CGFS;2010;57;10;28F0;0.01600;49.90499;0.57499;31
CGFS;2010;58;10;27E9;0.03300;49.45166;-0.17666;25
CGFS;2010;59;10;28E9;0.03100;49.55666;-0.32499;27
CGFS;2010;60;10;28F0;0.03100;49.62333;0.05833;30
CGFS;2010;61;10;28F0;0.02900;49.57333;0.05999;25
CGFS;2010;62;10;28F0;0.02200;49.84166;0.17499;29
CGFS;2010;63;10;28F0;0.03000;49.86833;0.37333;28
CGFS;2010;64;10;29F0;0.02000;50.10333;0.39666;39
CGFS;2010;65;10;29F0;0.02500;50.22833;0.31833;42
CGFS;2010;66;10;29E9;0.01000;50.23666;-0.09499;52
CGFS;2010;69;10;30E9;0.02200;50.52500;-0.87666;27
CGFS;2010;70;10;29E9;0.02300;50.48333;-0.84666;30
CGFS;2010;71;10;30E9;0.03200;50.51333;-0.73666;28
CGFS;2010;72;10;29E9;0.03000;50.43166;-0.63499;62
CGFS;2010;73;10;29F0;0.02400;50.01333;0.11833;40
CGFS;2010;74;10;28E9;0.03100;49.90833;-0.07000;43
CGFS;2010;75;10;28E9;0.02500;49.83499;-0.29833;42
CGFS;2010;76;10;28E9;0.02600;49.95833;-0.63666;49
CGFS;2010;77;10;29E9;0.03100;50.07500;-0.61166;52
CGFS;2010;78;10;29E9;0.02800;50.09666;-0.41999;47
CGFS;2010;79;10;29E9;0.02600;50.28499;-0.85166;72
CGFS;2010;80;10;29E9;0.04300;50.33666;-0.68500;52
CGFS;2010;81;10;29E9;0.02300;50.20166;-0.79833;50
CGFS;2010;82;10;29E9;0.02900;50.02000;-0.93333;63
CGFS;2010;83;10;28E9;0.03200;49.99333;-0.83999;55
CGFS;2010;84;10;27E9;0.02300;49.45666;-0.39666;35
CGFS;2010;85;10;27E9;0.03000;49.47166;-0.32666;36
CGFS;2010;86;10;27E9;0.02700;49.45833;-0.63999;26
CGFS;2010;87;10;27E9;0.03300;49.44833;-0.87833;23
CGFS;2010;88;10;27E9;0.03300;49.42333;-0.93833;21
CGFS;2010;89;10;27E8;0.03000;49.42666;-1.07000;16
CGFS;2010;90;10;27E8;0.02700;49.47333;-1.17999;15
CGFS;2010;93;10;28E9;0.02600;49.52999;-0.97500;28
CGFS;2010;94;10;28E9;0.02300;49.58499;-0.97333;35
CGFS;2010;95;10;27E9;0.02900;49.41999;-0.61333;20
CGFS;2010;96;10;27E9;0.03300;49.36000;-0.15333;20
CGFS;2010;99;10;28E9;0.02400;49.52000;-0.30000;23
CGFS;2010;100;10;28E9;0.02700;49.65333;-0.15333;33
CGFS;2010;101;10;28E9;0.02600;49.66166;-0.63333;41
CGFS;2011;1;10;30F1;0.02900;50.77166;1.55999;18
CGFS;2011;2;10;30F1;0.02100;50.90999;1.60666;24
CGFS;2011;3;10;31F1;0.03000;51.11000;1.87999;33
CGFS;2011;4;10;31F1;0.02000;51.03499;1.83333;35
CGFS;2011;5;10;31F2;0.03000;51.12500;2.18333;26
CGFS;2011;6;10;31F2;0.02800;51.09500;2.20333;26
CGFS;2011;7;10;31F2;0.01600;51.13833;2.38166;20
CGFS;2011;8;10;31F2;0.02800;51.18333;2.38666;15
CGFS;2011;9;10;31F1;0.02300;51.25333;1.68166;49
CGFS;2011;10;10;31F1;0.02800;51.04999;1.48666;56
CGFS;2011;11;10;30F1;0.03000;50.83833;1.33000;28
CGFS;2011;12;10;30F1;0.02900;50.94333;1.08000;30
CGFS;2011;13;10;31F1;0.02800;51.00500;1.10000;26
CGFS;2011;14;10;31F1;0.02100;51.04333;1.19000;26
CGFS;2011;15;10;31F1;0.02700;51.05166;1.22500;26
CGFS;2011;16;10;30E9;0.02800;50.54333;-0.18333;65
CGFS;2011;17;10;30F0;0.02700;50.63166;0.08833;50
CGFS;2011;18;10;30E9;0.02700;50.76499;-0.06333;16
CGFS;2011;19;10;30E9;0.02500;50.76666;-0.23000;16
CGFS;2011;20;10;30E9;0.02600;50.56999;-0.46000;65
CGFS;2011;21;10;30F0;0.02700;50.80333;0.57666;16
CGFS;2011;22;10;30F0;0.03100;50.79499;0.74500;34
CGFS;2011;23;10;30F0;0.03900;50.86333;0.78666;18
CGFS;2011;24;10;30F0;0.02900;50.86500;0.87666;28
CGFS;2011;25;10;30F0;0.03000;50.78166;0.84166;36
CGFS;2011;26;10;30F1;0.02700;50.68000;1.53499;27
CGFS;2011;27;10;30F1;0.02600;50.59333;1.52166;27
CGFS;2011;28;10;30F1;0.02800;50.59666;1.45000;30
CGFS;2011;29;10;29F1;0.02800;50.45666;1.53333;13
CGFS;2011;30;10;29F1;0.02900;50.42499;1.35333;27
CGFS;2011;31;10;29F1;0.02700;50.44666;1.42666;26
CGFS;2011;32;10;29F0;0.02600;50.38166;0.77499;39
CGFS;2011;33;10;29F0;0.02400;50.35666;0.63666;40
CGFS;2011;34;10;29F0;0.02800;50.30500;0.43500;45
CGFS;2011;35;10;29F0;0.02700;50.10666;0.54333;34
CGFS;2011;36;10;29F0;0.02700;50.08499;0.68666;30
CGFS;2011;37;10;29F0;0.02800;50.14500;0.90499;28
CGFS;2011;38;10;30F1;0.02800;50.66666;1.02666;43
CGFS;2011;39;10;30F0;0.02600;50.54833;0.93333;35
CGFS;2011;40;10;30F0;0.02600;50.56166;0.72666;43
CGFS;2011;41;10;30F0;0.02900;50.51166;0.59500;43
CGFS;2011;42;10;30F0;0.02700;50.54833;0.38666;44
CGFS;2011;43;10;30F0;0.03000;50.54833;0.06833;58
CGFS;2011;44;10;29F1;0.02800;50.30500;1.17833;29
CGFS;2011;45;10;29F1;0.02900;50.19666;1.17499;24
CGFS;2011;46;10;29F1;0.04800;50.21166;1.43333;16
CGFS;2011;47;10;29F1;0.02800;50.11166;1.40333;13
CGFS;2011;48;10;28F1;0.03000;50.00666;1.21166;17
CGFS;2011;49;10;29F1;0.02800;49.99666;1.12666;14
CGFS;2011;50;10;29F1;0.02600;50.00999;1.03999;22
CGFS;2011;51;10;28F0;0.02800;49.97833;0.76999;25
CGFS;2011;52;10;28F0;0.02600;49.90499;0.57999;27
CGFS;2011;53;10;28F0;0.03000;49.87666;0.42166;30
CGFS;2011;54;10;28F0;0.03300;49.84833;0.21833;32
CGFS;2011;55;10;29F0;0.03000;50.01333;0.11833;37
CGFS;2011;56;10;29F0;0.02700;50.04499;0.55166;33
CGFS;2011;57;10;29F0;0.03100;50.06666;0.53500;33
CGFS;2011;58;10;29F0;0.03800;50.09833;0.35666;37
CGFS;2011;59;10;29F0;0.02600;50.10333;0.38999;36
CGFS;2011;60;10;29F0;0.02400;50.22999;0.32166;39
CGFS;2011;61;10;29E9;0.02800;50.23833;-0.09499;50
CGFS;2011;62;10;28E9;0.02900;49.55666;-0.33166;26
CGFS;2011;63;10;28E9;0.03100;49.52000;-0.29499;23
CGFS;2011;64;10;27E9;0.03800;49.45666;-0.37833;29
CGFS;2011;65;10;27E9;0.02700;49.41500;-0.54000;24
CGFS;2011;66;10;27E9;0.02800;49.45666;-0.62666;25
CGFS;2011;67;10;27E9;0.02800;49.42333;-0.97666;22
CGFS;2011;68;10;27E9;0.02900;49.45333;-0.92500;25
CGFS;2011;69;10;27E9;0.03000;49.47166;-0.32499;33
CGFS;2011;70;10;27E9;0.02900;49.43666;-0.21833;32
CGFS;2011;71;10;27E9;0.03200;49.36000;-0.15500;16
CGFS;2011;72;10;27E9;0.02300;49.38999;-0.03999;10
CGFS;2011;73;10;27E9;0.01000;49.43666;-0.01499;14
CGFS;2011;74;10;28F0;0.03000;49.59666;0.07999;23
CGFS;2011;75;10;28F0;0.03100;49.62333;0.05833;26
CGFS;2011;76;10;28E9;0.03100;49.65333;-0.19333;33
CGFS;2011;77;10;28E9;0.02800;49.90999;-0.07333;41
CGFS;2011;78;10;28E9;0.03000;49.84000;-0.25000;42
CGFS;2011;79;10;29E9;0.02900;50.28499;-0.85833;72
CGFS;2011;80;10;29E9;0.02700;50.33833;-0.69499;52
CGFS;2011;81;10;29E9;0.02900;50.29999;-0.33333;46
CGFS;2011;82;10;29E9;0.02900;50.33499;-0.20499;48
CGFS;2011;83;10;29F0;0.02900;50.35666;0.01666;54
CGFS;2011;84;10;28E9;0.02800;49.58166;-0.92333;35
CGFS;2011;88;10;27E8;0.02100;49.49833;-1.21666;14
CGFS;2011;89;10;27E8;0.03000;49.43166;-1.08500;17
CGFS;2011;92;10;28E9;0.02900;49.65833;-0.68999;39
CGFS;2011;94;10;29E9;0.01900;50.21500;-0.75333;54
CGFS;2011;95;10;29E9;0.02700;50.07500;-0.60333;54
CGFS;2011;96;10;29E9;0.02100;50.08833;-0.45666;49
CGFS;2011;97;10;28E9;0.02100;49.95999;-0.62999;48
CGFS;2011;100;10;29E9;0.03000;50.48166;-0.85500;32
CGFS;2011;101;10;30E9;0.02700;50.52500;-0.92333;30
CGFS;2011;102;10;30E9;0.01600;50.51833;-0.73166;29
CGFS;2011;103;10;29E9;0.01800;50.43000;-0.64333;61
CGFS;2011;107;10;29E9;0.02900;50.02833;-0.90499;64
CGFS;2011;108;10;28E9;0.02000;49.99333;-0.84833;56
CGFS;2012;1;10;30F1;0.02500;50.90999;1.60666;24
CGFS;2012;2;10;31F1;0.01900;51.25333;1.68166;51
CGFS;2012;3;10;31F2;0.02800;51.12666;2.19000;25
CGFS;2012;4;10;31F2;0.02800;51.09999;2.23166;25
CGFS;2012;5;10;31F2;0.02500;51.14666;2.40499;15
CGFS;2012;6;10;31F2;0.02600;51.19666;2.39333;22
CGFS;2012;7;10;31F1;0.02800;51.02000;1.78499;30
CGFS;2012;8;10;31F1;0.02000;51.09833;1.84166;29
CGFS;2012;9;10;31F1;0.02900;51.04499;1.47500;54
CGFS;2012;10;10;30F1;0.03000;50.84333;1.33333;34
CGFS;2012;11;10;30F1;0.02800;50.77666;1.56166;22
CGFS;2012;12;10;30F1;0.02800;50.68666;1.53166;24
CGFS;2012;13;10;30F1;0.02800;50.59000;1.51999;22
CGFS;2012;14;10;29F1;0.02800;50.46666;1.43666;26
CGFS;2012;15;10;29F1;0.02200;50.44499;1.36666;30
CGFS;2012;16;10;29F1;0.02900;50.45666;1.53333;17
CGFS;2012;17;10;30F1;0.02800;50.58333;1.43499;32
CGFS;2012;18;10;31F1;0.02900;51.04666;1.18666;24
CGFS;2012;19;10;31F1;0.02900;51.02166;1.12333;26
CGFS;2012;20;10;30F1;0.02800;50.96833;1.08333;29
CGFS;2012;21;10;30F0;0.02900;50.88000;0.93166;33
CGFS;2012;22;10;30F0;0.02900;50.86500;0.80000;17
CGFS;2012;23;10;30F0;0.02900;50.80333;0.75999;33
CGFS;2012;24;10;30F0;0.02900;50.80333;0.57666;16
CGFS;2012;25;10;30F0;0.03000;50.79166;0.86500;38
CGFS;2012;26;10;30F1;0.02900;50.66666;1.03166;46
CGFS;2012;27;10;30F0;0.02800;50.54666;0.93000;35
CGFS;2012;28;10;30F0;0.02800;50.56166;0.72000;44
CGFS;2012;29;10;30F0;0.03000;50.54999;0.38833;49
CGFS;2012;30;10;30E9;0.02900;50.75999;-0.08333;19
CGFS;2012;31;10;30E9;0.02900;50.76166;-0.26333;17
CGFS;2012;32;10;30E9;0.02900;50.55666;-0.13833;64
CGFS;2012;33;10;30F0;0.02800;50.62166;0.12500;50
CGFS;2012;34;10;30F0;0.02900;50.54999;0.07333;61
CGFS;2012;35;10;29F0;0.02800;50.37500;0.74166;42
CGFS;2012;36;10;29F0;0.02800;50.34833;0.59666;41
CGFS;2012;37;10;29F0;0.03000;50.30500;0.43333;44
CGFS;2012;38;10;29F0;0.02900;50.10166;0.39166;37
CGFS;2012;39;10;29F0;0.02900;50.10666;0.55666;35
CGFS;2012;40;10;29F0;0.03000;50.14833;0.92333;30
CGFS;2012;41;10;29F1;0.02900;50.20333;1.17999;27
CGFS;2012;42;10;29F1;0.02900;50.09333;1.37833;18
CGFS;2012;43;10;29F1;0.03000;50.20000;1.38999;22
CGFS;2012;44;10;29F1;0.02800;50.31999;1.22333;28
CGFS;2012;45;10;29F1;0.02900;50.00000;1.19833;22
CGFS;2012;46;10;29F1;0.02900;50.01666;1.08333;26
CGFS;2012;47;10;28F0;0.03100;49.98333;0.83166;28
CGFS;2012;48;10;28F0;0.03000;49.90333;0.57666;25
CGFS;2012;51;10;28F0;0.02900;49.53333;-0.92000;31
CGFS;2012;52;10;28F0;0.02900;49.58333;-0.92833;36
CGFS;2012;53;10;28F0;0.02800;49.66166;-0.64166;37
CGFS;2012;54;10;28E9;0.02800;49.84000;-0.25333;39
CGFS;2012;55;10;28E9;0.02900;49.90666;-0.10166;42
CGFS;2012;56;10;29F0;0.03300;50.01499;0.12833;43
CGFS;2012;57;10;28F0;0.02900;49.87666;0.41999;34
CGFS;2012;58;10;28F0;0.03000;49.84666;0.20999;32
CGFS;2012;59;10;28E9;0.02900;49.65333;-0.14499;32
CGFS;2012;60;10;28F0;0.02800;49.64500;0.08666;27
CGFS;2012;61;10;28F0;0.02900;49.60166;0.08333;25
CGFS;2012;63;10;27E9;0.03000;49.43666;0.01666;12
CGFS;2012;64;10;29F0;0.02900;50.22666;0.30833;38
CGFS;2012;65;10;29E9;0.02700;50.24333;-0.05666;50
CGFS;2012;66;10;29E9;0.02900;50.30500;-0.31000;47
CGFS;2012;67;10;29E9;0.02800;50.33499;-0.20000;49
CGFS;2012;68;10;29F0;0.02700;50.35666;0.03833;54
CGFS;2012;69;10;30E9;0.03600;50.54833;-0.74666;28
CGFS;2012;70;10;30E9;0.02800;50.52166;-0.87166;28
CGFS;2012;71;10;29E9;0.02800;50.48166;-0.83999;28
CGFS;2012;74;10;29E9;0.02900;50.44333;-0.59833;66
CGFS;2012;75;10;29E9;0.02700;50.33166;-0.66000;50
CGFS;2012;76;10;29E9;0.02800;50.28499;-0.86166;65
CGFS;2012;78;10;29E9;0.03000;50.20500;-0.78833;51
CGFS;2012;79;10;27E9;0.02700;49.31666;-0.17333;14
CGFS;2012;80;10;27E9;0.02800;49.45500;-0.17166;27
CGFS;2012;81;10;28E9;0.02800;49.51833;-0.26333;23
CGFS;2012;82;10;28E9;0.02700;49.55833;-0.28166;25
CGFS;2012;83;10;27E9;0.02800;49.47166;-0.32666;39
CGFS;2012;84;10;27E9;0.02900;49.45666;-0.38166;30
CGFS;2012;85;10;27E9;0.02800;49.44666;-0.87166;26
CGFS;2012;86;10;27E9;0.02900;49.42166;-0.93166;25
CGFS;2012;87;10;27E8;0.02900;49.42666;-1.07000;19
CGFS;2012;88;10;27E8;0.02900;49.46833;-1.16333;17
CGFS;2012;93;10;28E9;0.02800;49.96666;-0.58166;52
CGFS;2012;94;10;29E9;0.02900;50.08666;-0.45333;48
CGFS;2012;95;10;29E9;0.02800;50.07500;-0.61333;54
CGFS;2012;96;10;28E9;0.02900;50.00000;-0.77333;62
CGFS;2013;1;10;30F1;0.01900;50.79000;1.55833;17
CGFS;2013;2;10;30F1;0.02100;50.91333;1.61000;28
CGFS;2013;3;10;31F1;0.01600;51.03499;1.83333;33
CGFS;2013;4;10;31F2;0.00900;51.10333;2.24833;25
CGFS;2013;5;10;31F2;0.03000;51.09500;2.19166;27
CGFS;2013;6;10;31F2;0.02700;51.18333;2.38833;19
CGFS;2013;7;10;31F2;0.02100;51.13833;2.36500;17
CGFS;2013;8;10;31F2;0.02200;51.12500;2.18499;22
CGFS;2013;9;10;31F1;0.02500;51.11000;1.87999;31
CGFS;2013;10;10;31F1;0.01500;51.25666;1.68499;47
CGFS;2013;11;10;30F1;0.02600;50.65999;1.00499;40
CGFS;2013;12;10;30F0;0.02700;50.53666;0.88999;32
CGFS;2013;13;10;30F0;0.02400;50.56166;0.72833;40
CGFS;2013;14;10;30F0;0.02500;50.51333;0.72000;48
CGFS;2013;15;10;30F0;0.02900;50.51333;0.59833;44
CGFS;2013;16;10;30F0;0.02700;50.54000;0.35333;47
CGFS;2013;17;10;30F0;0.02600;50.79166;0.53333;14
CGFS;2013;18;10;30F0;0.02200;50.79666;0.74666;28
CGFS;2013;19;10;30F0;0.02200;50.78166;0.83999;32
CGFS;2013;20;10;30F0;0.02800;50.87666;0.83666;12
CGFS;2013;21;10;30F0;0.02800;50.86666;0.87999;30
CGFS;2013;22;10;30F1;0.02900;50.97000;1.08500;30
CGFS;2013;23;10;29F1;0.03100;50.47166;1.43833;26
CGFS;2013;24;10;29F1;0.02400;50.44833;1.52666;10
CGFS;2013;25;10;30F1;0.02400;50.56333;1.50999;19
CGFS;2013;26;10;30F1;0.02400;50.57666;1.42999;25
CGFS;2013;27;10;30F1;0.03000;50.65499;1.54166;21
CGFS;2013;28;10;30F1;0.02400;50.86666;1.34666;32
CGFS;2013;29;10;31F1;0.02700;51.05166;1.49166;51
CGFS;2013;30;10;31F1;0.03100;51.05166;1.22000;19
CGFS;2013;31;10;30E9;0.03000;50.75999;-0.28333;15
CGFS;2013;32;10;30E9;0.02900;50.75500;-0.12166;19
CGFS;2013;33;10;30F0;0.02700;50.63499;0.07666;49
CGFS;2013;34;10;30F0;0.03200;50.55166;0.07833;58
CGFS;2013;35;10;30E9;0.03100;50.56000;-0.12666;61
CGFS;2013;36;10;30E9;0.02100;50.57333;-0.44333;63
CGFS;2013;37;10;29E9;0.01900;50.31166;-0.28166;45
CGFS;2013;38;10;29E9;0.02600;50.34666;-0.15833;53
CGFS;2013;39;10;29F0;0.02600;50.35499;0.00499;56
CGFS;2013;40;10;29F0;0.02400;50.22000;0.26666;37
CGFS;2013;41;10;29F0;0.02800;50.09333;0.32666;34
CGFS;2013;42;10;29F1;0.01600;50.01666;1.08333;22
CGFS;2013;43;10;29F1;0.02200;50.01499;1.16999;20
CGFS;2013;44;10;29F1;0.02400;50.00833;1.21833;18
CGFS;2013;45;10;29F1;0.03000;50.09000;1.37000;12
CGFS;2013;46;10;29F1;0.04000;50.20000;1.38999;17
CGFS;2013;47;10;29F1;0.02300;50.41833;1.34500;23
CGFS;2013;48;10;29F0;0.03100;50.30166;0.41333;41
CGFS;2013;49;10;29F0;0.02200;50.35833;0.63666;37
CGFS;2013;50;10;29F0;0.02600;50.38499;0.79166;40
CGFS;2013;51;10;29F1;0.02800;50.30500;1.17166;31
CGFS;2013;52;10;29F1;0.02700;50.19499;1.17166;22
CGFS;2013;53;10;29F0;0.03600;50.15666;0.97666;25
CGFS;2013;54;10;28F0;0.02900;49.98166;0.82499;29
CGFS;2013;55;10;29F0;0.02800;50.11333;0.60166;33
CGFS;2013;56;10;29F0;0.02800;50.04999;0.58999;31
CGFS;2013;57;10;28F0;0.02700;49.89500;0.51166;22
CGFS;2013;58;10;28F0;0.02300;49.87833;0.43333;22
CGFS;2013;59;10;28F0;0.02800;49.84333;0.16333;33
CGFS;2013;60;10;28F0;0.02700;49.63999;0.08166;25
CGFS;2013;61;10;28F0;0.02900;49.60166;0.08333;19
CGFS;2013;62;10;27E9;0.02800;49.35833;-0.17666;12
CGFS;2013;63;10;27E9;0.02800;49.43333;-0.05000;11
CGFS;2013;64;10;27E9;0.02700;49.38333;-0.02500;12
CGFS;2013;65;10;27E9;0.02800;49.46333;-0.14333;21
CGFS;2013;66;10;27E9;0.02900;49.41666;-0.55333;23
CGFS;2013;67;10;27E9;0.02400;49.46166;-0.67500;23
CGFS;2013;68;10;27E9;0.02800;49.42333;-0.98500;18
CGFS;2013;69;10;27E9;0.02900;49.45000;-0.92333;22
CGFS;2013;70;10;27E8;0.02700;49.42333;-1.05833;19
CGFS;2013;71;10;27E8;0.02800;49.47333;-1.17666;17
CGFS;2013;74;10;27E9;0.02600;49.45833;-0.43000;27
CGFS;2013;75;10;27E9;0.02800;49.47166;-0.32499;30
CGFS;2013;76;10;28E9;0.02600;49.51666;-0.26166;22
CGFS;2013;77;10;28E9;0.02700;49.65499;-0.16666;35
CGFS;2013;78;10;28E9;0.02600;49.55666;-0.33166;27
CGFS;2013;79;10;28E9;0.02900;49.84000;-0.25333;38
CGFS;2013;80;10;28E9;0.02700;49.90333;-0.12166;39
CGFS;2013;81;10;29F0;0.02900;50.01833;0.17499;37
CGFS;2013;82;10;29E9;0.02500;50.24499;-0.05000;51
CGFS;2013;83;10;29E9;0.02500;50.08833;-0.45666;46
CGFS;2013;84;10;29E9;0.02700;50.07500;-0.61833;50
CGFS;2013;85;10;28E9;0.02700;49.95999;-0.62166;47
CGFS;2013;86;10;28E9;0.02000;49.99833;-0.76833;60
CGFS;2013;87;10;30E9;0.02700;50.52333;-0.88333;28
CGFS;2013;88;10;30E9;0.02800;50.52500;-0.70999;25
CGFS;2013;89;10;29E9;0.02600;50.47666;-0.90666;27
CGFS;2013;90;10;29E9;0.02500;50.44333;-0.59666;64
CGFS;2013;91;11;28E9;0.02400;49.66166;-0.64333;38
CGFS;2013;92;11;28E9;0.02400;49.52833;-0.96833;26
CGFS;2013;93;11;28E9;0.02400;49.58333;-0.96666;32
CGFS;2013;95;10;27E9;0.00700;49.45999;-0.45833;24
CGFS;2013;96;10;28E9;0.00800;49.65333;-0.14499;34
CGFS;2014;2;10;28E9;0.0422;49.9618;-0.7872;NA
CGFS;2014;3;10;29E9;0.0260;50.0277;-0.9010;NA
CGFS;2014;7;10;29E9;0.0283;50.2837;-0.8563;NA
CGFS;2014;8;10;29E9;0.0239;50.3308;-0.6545;NA
CGFS;2014;9;10;29E9;0.0289;50.2135;-0.7512;NA
CGFS;2014;10;10;29E9;0.0273;50.2347;-0.0575;NA
CGFS;2014;11;10;29F0;0.0280;50.3553;0.0252;NA
CGFS;2014;12;10;29E9;0.0276;50.3343;-0.1977;NA
CGFS;2014;13;10;29E9;0.0257;50.3130;-0.2633;NA
CGFS;2014;14;10;29E9;0.0280;50.0967;-0.4177;NA
CGFS;2014;15;10;29E9;0.0085;50.0775;-0.5735;NA
CGFS;2014;16;10;29E9;0.0319;50.0793;-0.5720;NA
CGFS;2014;17;10;28E9;0.0248;49.9577;-0.6357;NA
CGFS;2014;18;10;28E9;0.0277;49.8378;-0.2588;NA
CGFS;2014;19;10;28E9;0.0253;49.6518;-0.1507;NA
CGFS;2014;20;10;28E9;0.0296;49.5552;-0.2823;NA
CGFS;2014;21;10;28E9;0.0244;49.5183;-0.2998;NA
CGFS;2014;22;10;27E9;0.0292;49.4372;-0.2130;NA
CGFS;2014;23;10;27E9;0.0277;49.4677;-0.2793;NA
CGFS;2014;24;10;27E9;0.0293;49.4520;-0.4292;NA
CGFS;2014;25;10;27E9;0.0242;49.4168;-0.5977;NA
CGFS;2014;26;10;27E9;0.0288;49.4593;-0.6735;NA
CGFS;2014;27;10;27E9;0.0240;49.4483;-0.8802;NA
CGFS;2014;28;10;27E9;0.0278;49.4227;-0.9305;NA
CGFS;2014;29;10;27E8;0.0285;49.4477;-1.1235;NA
CGFS;2014;30;10;27E8;0.0011;49.4337;-1.0215;NA
CGFS;2014;33;10;28E9;0.0257;49.5298;-0.9300;NA
CGFS;2014;34;10;28E9;0.0204;49.5830;-0.9188;NA
CGFS;2014;35;10;28E9;0.0225;49.6573;-0.6907;NA
CGFS;2014;36;10;28E9;0.0293;49.9037;-0.1155;NA
CGFS;2014;37;10;29F0;0.0315;50.0122;0.1158;NA
CGFS;2014;38;10;29F0;0.0301;50.0982;0.3622;NA
CGFS;2014;39;10;29F0;0.0293;50.0448;0.5510;NA
CGFS;2014;40;10;29F0;0.0291;50.0677;0.5408;NA
CGFS;2014;41;10;29F0;0.0271;50.1063;0.5480;NA
CGFS;2014;42;10;30F1;0.0272;50.6823;1.5343;NA
CGFS;2014;43;10;30F1;0.0281;50.5720;1.5133;NA
CGFS;2014;44;10;30F1;0.0288;50.5703;1.4260;NA
CGFS;2014;45;10;29F1;0.0300;50.4822;1.5380;NA
CGFS;2014;46;10;29F1;0.0313;50.4712;1.4387;NA
CGFS;2014;48;10;30F1;0.0249;50.9322;1.6463;NA
CGFS;2014;49;10;30F1;0.0296;50.7903;1.5587;NA
CGFS;2014;50;10;30F1;0.0299;50.8337;1.3278;NA
CGFS;2014;51;10;30F1;0.0282;50.9663;1.0833;NA
CGFS;2014;52;10;30F0;0.0288;50.8800;0.9343;NA
CGFS;2014;53;10;30F0;0.0297;50.8768;0.8357;NA
CGFS;2014;54;10;30F0;0.0297;50.7933;0.5373;NA
CGFS;2014;55;10;30F0;0.0290;50.8190;0.7843;NA
CGFS;2014;47;10;29F1;0.0295;50.4390;1.3750;NA
CGFS;2014;56;10;30F0;0.0280;50.8033;0.8927;NA
CGFS;2014;57;10;30F0;0.0296;50.5630;0.7075;NA
CGFS;2014;58;10;30F0;0.0284;50.6570;0.9865;NA
CGFS;2014;59;10;30F0;0.0289;50.5378;0.8987;NA
CGFS;2014;60;10;29F0;0.0300;50.1537;0.9540;NA
CGFS;2014;61;10;29F1;0.0290;50.3197;1.2238;NA
CGFS;2014;62;10;29F1;0.0293;50.2267;1.1982;NA
CGFS;2014;63;10;29F0;0.0309;50.2075;0.4240;NA
CGFS;2014;64;10;29F1;0.0306;50.1062;1.3985;NA
CGFS;2014;65;10;29F1;0.0301;50.0062;1.2132;NA
CGFS;2014;66;10;29F1;0.0155;50.0103;1.0362;NA
CGFS;2014;67;10;29F1;0.0309;50.0103;1.0457;NA
CGFS;2014;68;10;28F0;0.0305;49.9828;0.8293;NA
CGFS;2014;69;10;28F0;0.0306;49.9023;0.5685;NA
CGFS;2014;70;10;28F0;0.0193;49.8688;0.3707;NA
CGFS;2014;71;10;28F0;0.0291;49.8463;0.2102;NA
CGFS;2014;72;10;29E9;0.0184;50.4450;-0.5893;NA
CGFS;2014;73;10;30E9;0.0200;50.5285;-0.6957;NA
CGFS;2014;74;10;29E9;0.0308;50.4828;-0.8478;NA
CGFS;2014;75;10;30E9;0.0314;50.5242;-0.8857;NA
CGFS;2014;78;10;30E9;0.0290;50.7660;-0.0597;NA
CGFS;2014;79;10;30E9;0.0284;50.7672;-0.2238;NA
CGFS;2014;80;10;30E9;0.0284;50.5742;-0.4470;NA
CGFS;2014;81;10;30E9;0.0287;50.5458;-0.1785;NA
CGFS;2014;82;10;30E9;0.0281;50.6322;-0.0870;NA
CGFS;2014;83;10;30F0;0.0214;50.5475;0.3842;NA
CGFS;2014;84;10;29F0;0.0260;50.3843;0.7893;NA
CGFS;2014;85;10;29F0;0.0263;50.3563;0.6345;NA
CGFS;2014;86;10;29F0;0.0316;50.3085;0.4497;NA
CGFS;2014;87;10;29F0;0.0281;50.2180;0.2607;NA
CGFS;2014;88;10;28F0;0.0306;49.6187;0.0545;NA
CGFS;2014;89;10;28F0;0.0317;49.5805;0.0672;NA
CGFS;2014;90;10;27E9;0.0294;49.3612;-0.1130;NA
CGFS;2014;91;10;27E9;0.0298;49.3907;-0.0400;NA
CGFS;2014;92;10;27E9;0.0388;49.4317;-0.0013;NA
CGFS;2014;98;10;27E8;0.0299;49.4922;-1.2098;NA
CGFS;2015;1;09;30F1;0.0464;50.8074;1.5617;NA
CGFS;2015;2;09;30F1;0.0530;50.8644;1.3459;NA
CGFS;2015;3;09;30F1;0.0470;50.9135;1.6110;NA
CGFS;2015;4;09;30F1;0.0520;51.0033;1.0952;NA
CGFS;2015;5;09;30F0;0.0462;50.8762;0.8340;NA
CGFS;2015;6;09;30F0;0.0509;50.8050;0.5861;NA
CGFS;2015;7;09;30F0;0.0557;50.7800;0.8378;NA
CGFS;2015;8;09;30F1;0.0590;50.6567;0.9827;NA
CGFS;2015;9;09;30F0;0.0519;50.5473;0.3841;NA
CGFS;2015;10;09;30F0;0.0558;50.5617;0.7239;NA
CGFS;2015;11;09;30F0;0.0609;50.5464;0.9252;NA
CGFS;2015;12;09;29F0;0.0530;50.3751;0.7406;NA
CGFS;2015;13;09;29F0;0.0500;50.3494;0.5975;NA
